,track_name,available_markets,duration_ms,explicit,artists_names,principal_artist_name,principal_artist_followers,acousticness,danceability,energy,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,year,sound_system
4918,I’m Just Ken,"Europe, Africa, Asia, America, Oceania",222633,False,Ryan Gosling,Ryan Gosling,141757,0.0264,0.352,0.628,1,0.0952,-6.259,B,0.0428,140.431,4,0.387,84,2023,F-Sharp Major
4919,J.,"Europe, Africa, Asia, America, Oceania",234613,True,Ivan Cornejo,Ivan Cornejo,1640705,0.666,0.408,0.47,10,0.0926,-10.149,B,0.0893,51.66,4,0.0953,75,2022,A Major
4920,JACKIE BROWN,"Europe, Africa, Asia, America, Oceania",169013,True,Brent Faiyaz,Brent Faiyaz,4442468,0.65,0.726,0.353,10,0.224,-10.273,B,0.105,137.66,4,0.503,83,2022,A Major
4921,JEALOUSY (feat. Cardi B),"Europe, Africa, Asia, America, Oceania",174466,True,Offset;Cardi B,Offset,2897528,0.0401,0.926,0.577,10,0.23,-6.805,A,0.367,134.383,4,0.304,81,2023,F-Sharp Minor
4922,JGL,"Europe, Africa, Asia, America, Oceania",158093,False,La Adictiva;Luis R Conriquez,La Adictiva,5447183,0.55,0.702,0.586,8,0.27,-5.317,B,0.118,112.852,4,0.965,81,2022,G Major
4923,JOAN OF ARC,"Europe, Africa, Asia, America, Oceania",145202,True,Night Lovell;$uicideboy$,Night Lovell,1299679,0.00374,0.906,0.685,1,0.21,-2.955,B,0.0382,124.065,4,0.0391,73,2019,F-Sharp Major
4924,Jackie,"Europe, Africa, Asia, America, Oceania",150146,False,Sinéad O'Connor,Sinéad O'Connor,1108207,0.622,0.439,0.295,7,0.0964,-11.026,B,0.0341,117.992,3,0.183,56,1987,C Major
4925,Jackie and Wilson,"America, Oceania",223120,False,Hozier,Hozier,5896905,0.0579,0.555,0.727,6,0.0937,-4.202,B,0.0388,82.142,4,0.739,71,2014,F Major
4926,Jacob and the Stone,"Europe, Africa, Asia, America, Oceania",98560,False,Emile Mosseri,Emile Mosseri,31030,0.915,0.193,0.171,1,0.119,-18.494,B,0.0368,84.067,4,0.105,76,2021,F-Sharp Major
4927,Jacob's Ladder,"Europe, Africa, Asia, America, Oceania",213760,False,Huey Lewis & The News,Huey Lewis & The News,1506340,0.0147,0.671,0.579,10,0.116,-13.021,B,0.0293,117.68,4,0.659,48,1986,A Major
4928,Jaded,"Europe, Africa, Asia, America, Oceania",185933,True,Miley Cyrus,Miley Cyrus,21980234,0.0476,0.496,0.593,4,0.0909,-5.154,B,0.0285,91.038,4,0.177,83,2023,E-Flat Major
4929,Jaded,"Europe, Africa, Asia, America, Oceania",262453,True,Drake,Drake,79123685,0.037,0.764,0.271,0,0.175,-5.697,B,0.0414,116.019,4,0.0371,72,2018,B Major
4930,Jah Give Us Life,"Europe, Africa, Asia, America, Oceania",232440,False,Wailing Souls,Wailing Souls,148782,0.0521,0.76,0.568,2,0.0666,-12.166,A,0.0578,144.678,4,0.962,58,1987,B-Flat Minor
4931,Jailhouse,"Europe, Africa, Asia, America, Oceania",292640,False,Sublime,Sublime,2621422,0.0155,0.654,0.721,9,0.235,-6.705,B,0.0554,80.27,4,0.674,54,1996,D Major
4932,Jailhouse Rock,"Europe, Africa, Asia, America, Oceania",146933,False,Elvis Presley,Elvis Presley,8651664,0.332,0.623,0.537,10,0.0963,-10.014,A,0.0726,166.885,4,0.905,73,1997,F-Sharp Minor
4933,Jake's Piano - Long Island,"Europe, Africa, Asia, America, Oceania",319195,False,Zach Bryan,Zach Bryan,1976580,0.782,0.435,0.401,0,0.113,-7.885,B,0.0434,84.001,4,0.0911,79,2023,B Major
4934,Jam,"Europe, Africa, Asia, America, Oceania",338173,False,Michael Jackson,Michael Jackson,28543858,0.0487,0.884,0.96,2,0.271,-4.613,B,0.0721,116.273,4,0.617,61,1991,D-Flat Major
4935,Jam Tonight,"Europe, Africa, Asia, America, Oceania",272600,False,Freddie Jackson,Freddie Jackson,718716,0.222,0.771,0.318,5,0.103,-13.922,A,0.0365,111.507,4,0.789,50,1986,G Minor
4936,Jambi,"Europe, Africa, Asia, America, Oceania",448613,False,TOOL,TOOL,3275345,0.000145,0.475,0.831,9,0.346,-7.419,A,0.0505,110.42,3,0.521,64,2006,B Minor
4937,James Joint,"Europe, Africa, Asia, America, Oceania",72080,True,Rihanna,Rihanna,57526726,0.66,0.399,0.203,4,0.27,-11.649,B,0.0298,134.202,4,0.405,68,2016,E-Flat Major
4938,Jamie All Over,"Europe, Africa, Asia, America, Oceania",216000,False,Mayday Parade,Mayday Parade,1367268,6.54e-05,0.426,0.868,1,0.0723,-3.702,B,0.047,149.042,4,0.402,67,2007,F-Sharp Major
4939,Jamming,"Europe, Africa, Asia, America, Oceania",211426,False,Bob Marley & The Wailers,Bob Marley & The Wailers,11812332,0.129,0.941,0.462,11,0.114,-11.029,A,0.282,123.674,4,0.758,66,2002,D-Flat Minor
4940,Jane Says,"Europe, Africa, Asia, America, Oceania",287000,False,Jane's Addiction,Jane's Addiction,1354121,0.0385,0.402,0.597,2,0.109,-9.258,B,0.0327,81.806,4,0.496,67,1988,D-Flat Major
4941,Janie's Got A Gun,"Europe, Africa, Asia, America, Oceania",330533,False,Aerosmith,Aerosmith,13771608,0.0516,0.633,0.823,5,0.188,-5.792,B,0.0287,115.107,4,0.444,64,1994,B-Flat Major
4942,January 28th,"Europe, Africa, Asia, America, Oceania",242697,True,J. Cole,J. Cole,21215530,0.242,0.597,0.568,5,0.0838,-8.559,B,0.342,84.052,4,0.342,68,2014,B-Flat Major
4943,Japanese Denim,"Europe, Africa, Asia, America, Oceania",270846,True,Daniel Caesar,Daniel Caesar,4431073,0.0905,0.707,0.238,3,0.0842,-8.818,B,0.0379,124.156,3,0.345,80,2016,A-Flat Major
4944,Jar of Hearts,"Europe, Africa, Asia, America, Oceania",246587,False,Christina Perri,Christina Perri,3690996,0.726,0.349,0.348,3,0.12,-6.142,B,0.0316,74.541,4,0.0886,74,2011,A-Flat Major
4945,Jars,"Europe, Africa, Asia, America, Oceania",199800,False,Chevelle,Chevelle,1776516,0.000602,0.533,0.961,11,0.275,-3.32,A,0.0549,106.991,4,0.328,63,2009,D-Flat Minor
4946,Jazz (We've Got),"Europe, Africa, Asia, America, Oceania",250240,True,A Tribe Called Quest,A Tribe Called Quest,1958727,0.719,0.822,0.479,11,0.124,-15.962,B,0.271,92.461,4,0.72,63,1991,E Major
4947,Jazzy Belle,"Europe, Africa, Asia, America, Oceania",251666,True,Outkast,Outkast,2336216,0.0178,0.878,0.65,11,0.0408,-8.08,A,0.252,92.03,4,0.101,64,1996,D-Flat Minor
4948,Je te laisserai des mots,"Europe, Africa, Asia, America, Oceania",160853,False,Patrick Watson,Patrick Watson,606482,0.989,0.303,0.187,2,0.101,-16.757,B,0.0356,132.731,4,0.213,85,2010,D-Flat Major
4949,Jealous,"Europe, Africa, Asia, America, Oceania",122338,False,Eyedress,Eyedress,1363563,0.00491,0.474,0.921,9,0.476,-10.431,A,0.0457,93.01,4,0.696,85,2019,B Minor
4950,Jealous,"Europe, Africa, Asia, America, Oceania",223106,False,Nick Jonas,Nick Jonas,9331490,0.013,0.7,0.701,11,0.461,-3.834,A,0.161,93.012,4,0.38,72,2015,D-Flat Minor
4951,Jealous,"Europe, Africa, Asia, America, Oceania",287693,False,Labrinth,Labrinth,3029402,0.874,0.439,0.153,1,0.107,-8.95,B,0.0479,116.76,3,0.104,77,2014,F-Sharp Major
4952,Jealous - Remix,"Europe, Africa, Asia, America, Oceania",222186,True,Nick Jonas;Tinashe,Nick Jonas,9331490,0.0132,0.684,0.71,11,0.444,-3.614,A,0.0779,93.007,4,0.451,70,2015,D-Flat Minor
4953,Jealous Again,"Europe, Africa, Asia, America, Oceania",275066,False,The Black Crowes,The Black Crowes,711919,0.111,0.633,0.842,7,0.139,-4.642,B,0.0262,114.449,4,0.674,59,1990,C Major
4954,Jefe De Jefes,"Europe, Africa, Asia, America, Oceania",213093,False,Los Tigres Del Norte,Los Tigres Del Norte,4930481,0.497,0.767,0.612,9,0.376,-7.619,B,0.0545,110.863,4,0.965,65,2003,D Major
4955,Jennifer's Body,"Europe, Africa, Asia, America, Oceania",220533,False,Hole,Hole,1046208,0.00079,0.401,0.863,11,0.174,-7.312,A,0.0447,81.65,4,0.55,58,1994,D-Flat Minor
4956,Jenny Was A Friend Of Mine,"Europe, Africa, Asia, America, Oceania",243933,False,The Killers,The Killers,7109361,0.000128,0.542,0.961,11,0.286,-5.606,B,0.0518,114.048,4,0.472,64,2004,E Major
4957,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,"Europe, Africa, Asia, America, Oceania",187840,False,Jennifer Lopez;Jadakiss;Styles P,Jennifer Lopez,12421263,0.00833,0.844,0.754,6,0.0575,-5.46,B,0.207,100.002,4,0.961,64,2002,F Major
4958,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,"Europe, Africa, Asia, America, Oceania",189764,False,Jennifer Lopez;Jadakiss;Styles P,Jennifer Lopez,12421263,0.00736,0.84,0.762,6,0.0615,-5.454,B,0.226,99.987,4,0.946,60,2002,F Major
4959,Jeremy,"Europe, Africa, Asia, America, Oceania",318226,True,Pearl Jam,Pearl Jam,8390210,0.0404,0.285,0.846,2,0.182,-6.472,B,0.0438,108.808,4,0.287,73,1991,D-Flat Major
4960,Jerk It Out,"Europe, Africa, Asia, America, Oceania",195666,False,Caesars,Caesars,75504,0.0171,0.58,0.981,8,0.386,-2.603,A,0.06,134.007,4,0.861,69,2002,E Minor
4961,Jerry Was A Race Car Driver,"Europe, Africa, Asia, America, Oceania",190840,False,Primus,Primus,1076614,0.0099,0.508,0.887,1,0.345,-12.377,A,0.0661,122.655,4,0.724,60,1991,E-Flat Minor
4962,Jessica,"Europe, Africa, Asia, America, Oceania",450600,False,Allman Brothers Band,Allman Brothers Band,1523746,0.365,0.345,0.745,2,0.19,-11.021,B,0.0327,105.058,4,0.879,56,1989,D-Flat Major
4963,Jessie's Girl,"Europe, Africa, Asia, America, Oceania",192866,False,Rick Springfield,Rick Springfield,786562,0.0745,0.687,0.704,2,0.0924,-7.923,B,0.0423,131.704,4,0.843,60,1999,D-Flat Major
4964,Jesus Built My Hotrod,"Europe, Africa, Asia, America, Oceania",292586,True,Ministry,Ministry,474812,4.33e-06,0.541,0.91,0,0.79,-5.114,B,0.0529,125.076,3,0.397,55,1992,B Major
4965,Jesus Walks,"Europe, Africa, Asia, America, Oceania",193733,True,Kanye West,Kanye West,21109339,0.614,0.637,0.834,3,0.317,-4.686,A,0.323,87.312,4,0.715,73,2004,F Minor
4966,Jesus of Suburbia,"Europe, Africa, Asia, America, Oceania",548253,True,Green Day,Green Day,14294445,0.000259,0.3,0.929,1,0.329,-3.214,B,0.0636,147.116,4,0.59,68,2004,F-Sharp Major
4967,"Jesus, Etc. - 2022 Remaster","Europe, Africa, Asia, America, Oceania",231706,False,Wilco,Wilco,717281,0.721,0.754,0.306,5,0.254,-13.322,B,0.0292,109.389,4,0.664,60,2002,B-Flat Major
4968,"Jesus, Take the Wheel","Europe, Africa, Asia, America, Oceania",226493,False,Carrie Underwood,Carrie Underwood,5875753,0.665,0.359,0.518,2,0.106,-3.537,B,0.0302,76.572,4,0.135,65,2005,D-Flat Major
4969,Jet City Woman - Remastered 2003,"Europe, Africa, Asia, America, Oceania",321573,False,Queensrÿche,Queensrÿche,631729,0.0468,0.499,0.934,8,0.703,-3.661,A,0.0966,110.044,4,0.357,58,1990,E Minor
4970,Jet Fuel,"Europe, Africa, Asia, America, Oceania",345213,True,Mac Miller,Mac Miller,9435294,0.54,0.791,0.557,7,0.103,-9.622,A,0.0698,119.973,4,0.284,70,2018,A Minor
4971,Jigsaw Falling Into Place,"Europe, Africa, Asia, America, Oceania",248893,False,Radiohead,Radiohead,8626437,0.108,0.462,0.832,11,0.0741,-6.085,A,0.0479,165.653,4,0.807,76,2007,D-Flat Minor
4972,Jimmy Cooks (feat. 21 Savage),"Europe, Africa, Asia, America, Oceania",218364,True,Drake;21 Savage,Drake,79123685,0.000307,0.529,0.673,0,0.093,-4.711,B,0.175,165.921,4,0.366,89,2022,B Major
4973,Jocelyn Flores,"Europe, Africa, Asia, America, Oceania",119133,True,XXXTENTACION,XXXTENTACION,42865919,0.469,0.872,0.391,0,0.297,-9.144,A,0.242,134.021,4,0.437,84,2017,A-Flat Minor
4974,Joey,"Europe, Africa, Asia, America, Oceania",248959,False,Concrete Blonde,Concrete Blonde,124264,0.0151,0.607,0.788,7,0.173,-5.326,B,0.0293,118.696,4,0.334,61,1990,C Major
4975,John,"Europe, Africa, Asia, America, Oceania",286973,True,Lil Wayne;Rick Ross,Lil Wayne,13995427,0.0144,0.59,0.819,11,0.112,-4.472,B,0.111,77.516,4,0.423,60,2011,E Major
4976,John Deere Green,"Europe, Africa, Asia, America, Oceania",273000,False,Joe Diffie,Joe Diffie,772385,0.15,0.685,0.817,2,0.242,-5.683,B,0.0298,130.41,4,0.768,56,1998,D-Flat Major
4977,John Deere Green,"Europe, Asia, America, Oceania",272066,False,Joe Diffie,Joe Diffie,772385,0.11,0.703,0.834,7,0.0664,-5.054,B,0.0277,130.391,4,0.722,62,1993,C Major
4978,Johnny Cash,"Europe, Africa, Asia, America, Oceania",190560,False,Jason Aldean,Jason Aldean,6318697,0.0081,0.626,0.856,8,0.13,-4.114,B,0.0463,112.078,4,0.699,58,2007,G Major
4979,Johnny Dang (with Paul Wall & DRODi),"Europe, Africa, Asia, America, Oceania",192000,True,That Mexican OT;Paul Wall;DRODi,That Mexican OT,310425,0.416,0.971,0.671,10,0.128,-5.26,A,0.154,119.965,4,0.754,81,2023,F-Sharp Minor
4980,Join Us for a Bite,"Europe, Africa, Asia, America, Oceania",236511,False,JT Music;Andrea Storm Kaden,JT Music,928448,0.0461,0.595,0.752,1,0.107,-5.651,B,0.0361,85.987,4,0.386,71,2016,F-Sharp Major
